"id","name","code","user_type_id/id","note","chart_template_id/id","nocreate","reconcile"
"chartgr_75_00_03","Έσοδααπόεπισκευέςαγαθώντρίτων","75.00.03","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_00_04","ΈσοδααπόπαροχήυπηρεσιώνσεπρωτοβάθμιουςΣυνεταιρισμούς","75.00.04","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_00_99","Λοιπάέσοδααπόπαροχήυπηρεσιώνστοπροσωπικό","75.00.99","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_01","Έσοδααπόπαροχήυπηρεσιώνστοπροσωπικό","75.01","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_02_00","Προμήθειεςαπόαγορέςγιαλογαριασμότρίτων","75.02.00","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_02_01","Προμήθειεςαπόπωλήσειςγιαλογαριασμότρίτων","75.02.01","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_02_99","Λοιπέςπρομήθειεςκαιμεσιτείες","75.02.99","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_03","Έσοδααπόπρονόμιακαιδιοικητικέςπαραχωρήσεις","75.03","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_04","Ενοίκιαεδαφικώνεκτάσεων","75.04","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_05","Ενοίκιακτιρίων-τεχνικώνέργων","75.05","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_06","Ενοίκιαμηχανημάτων-τεχνικώνεγκατ/σεων–λοιπούμηχανολ.εξοπλισμού","75.06","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_07","Ενοίκιαμεταφορικώνμέσων","75.07","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_08","Ενοίκιαεπίπλωνκαιλοιπούεξοπλισμού","75.08","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_09","Ενοίκιαασωμάτωνακινητοποιήσεων","75.09","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_75_10","Εισπραττόμεναέξοδααποστολήςαγαθών","75.10","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_00_00","ΜερίσματαμετοχώνεισηγμένωνστοΧρηματιστήριοεταιριώνεσωτερικού","76.00.00","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_00_01","ΜερίσματαμετοχώνμηεισηγμένωνστοΧρηματιστήριοεταιριώνεσωτ.","76.00.01","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_00_02","ΜερίσματαμετοχώνεισηγμένωνστοΧρηματιστήριοεταιριώνεξωτερικού","76.00.02","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_00_03","ΜερίσματαμετοχώνμηεισηγμένωνστοΧρηματιστήριοεταιριώνεξωτερ.","76.00.03","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_00_04","Έσοδααπόσυμμετοχήσεπροσωπικέςεταιρίεςεσωτερικού","76.00.04","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_00_05","Έσοδααπόσυμμετοχήσεπροσωπικέςεταιρίεςεξωτερικού","76.00.05","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_00_06","Έσοδααπόσυμμετοχήσεκοινοπραξίεςεσωτερικού","76.00.06","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_00_07","Έσοδααπόσυμμετοχήσεκοινοπραξίεςεξωτερικού","76.00.07","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_00_99","Λοιπάέσοδααπόσυμμετοχές","76.00.99","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_01_00","ΜερίσματαμετοχώνεισηγμένωνστοΧρηματιστήριοεταιριώνεσωτερικού","76.01.00","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_01_01","ΜερίσματαμετοχώνμηεισηγμένωνστοΧρηματιστήριοεταιριώνεσωτ.","76.01.01","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_01_02","Έσοδαομολογιώνελληνικώνδανείων","76.01.02","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_01_03","Μερίδιαμεριδίωναμοιβαίωνκεφαλαίωνεσωτερικού","76.01.03","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_01_04","ΤόκοιεντόκωνγραμματίωνΕλληνικούΔημοσίου","76.01.04","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_01_05","ΜερίσματαμετοχώνεισηγμένωνστοΧρηματιστήριοεταιριώνεξωτερικού","76.01.05","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_01_06","ΜερίσματαμετοχώνμηεισηγμένωνστοΧρηματιστήριοεταιριώνεξωτερ.","76.01.06","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_01_07","Έσοδαομολογιώναλλοδαπώνδανείων","76.01.07","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_01_99","Έσοδαλοιπώνχρεογράφωνεσωτερικού","76.01.99","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_02","Δεδουλευμένοιτόκοιγραμματίωνεισπρακτέων","76.02","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_00","ΤόκοικαταθέσεωνΤραπεζώνεσωτερικού","76.03.00","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_01","ΤόκοικαταθέσεωνΤαμιευτηρίουεσωτερικού","76.03.01","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_02","Τόκοικαταθέσεωνεξωτερικού","76.03.02","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_03","Τόκοιχορηγουμένωνδανείων","76.03.03","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_04","Τόκοιτρεχούμενωνλογαριασμώνπελατών","76.03.04","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_99","Λοιποίπιστωτικοίτόκοι","76.03.99","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_04_00","Διαφορές(κέρδη)απόπώλησησυμμετοχών","76.04.00","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_04_01","Διαφορές(κέρδη)απόπώλησησυμμετοχώνσελοιπέςπληνΑΕεπιχειρήσεις","76.04.01","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_04_02","Διαφορές(κέρδη)απόπώλησηχρεογράφων","76.04.02","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_98_00","Εκπτώσειςαπόεφάπαξεξόφλησηφόρωνκαιτελών(Γν.1022/88)","76.98.00","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_10","Εδαφικώνεκτάσεων","78.00.10","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_11","Κτιρίων-Εγκαταστάσεωνκτιρίων-Τεχνικώνέργων","78.00.11","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_12","Μηχανημάτων-τεχνικώνεγκαταστάσεων-Λοιπούμηχανολογικούεξοπλισμού","78.00.12","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_13","Μεταφορικώνμέσων","78.00.13","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_14","Έπιπλακαιλοιπούεξοπλισμού","78.00.14","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_14_06","Ιδιοπαραγωγήζώωνγιαπάγιαεκμετάλλευση","78.00.14.06","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_15","Ακινητοποιήσεωνυπόεκτέλεση","78.00.15","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_16","Ασώματωνακινητοποιήσεωνκαιεξόδωνπολυετούςαπόσβεσης","78.00.16","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_05_00","Προβλέψειςγιααποζημίωσηπροσωπικούλόγωεξόδουαπότηνυπηρεσία","78.05.00","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_05_09","Λοιπέςπροβλέψειςεκμετάλλευσης","78.05.09","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_00","Αξίαχορηγουμένωναποθεμάτων","78.10.00","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_01","Αξίαχορηγουμένωνδειγμάτων","78.10.01","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_02","Αξίαδωρεώναποθεμάτωνγιακοινωφελείςσκοπούς.","78.10.02","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_03","Αξίασημαντικώνδωρεώναποθεμάτωνγιακοινωφελείςσκοπούς.","78.10.03","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_04","Ζημιέςαπόκαταστροφήανασφαλίστωναποθεμάτων","78.10.04","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_05","Ζημίεςαπόαπώλειαήκλοπήανασφαλίστωναποθεμάτων","78.10.05","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_08","Αξίαιδιοχρησιμοποιουμένωναποθεμάτωνωςπαγίων","78.10.08","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_11_00","Αξίακατεστραμμένωνεμπορευμάτωνμε18%","78.11.00","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_70","ΠωλήσειςΕμπορευμάτων","79.70","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_71","ΠωλήσειςΠροϊόντωνετοίμωνκαιημιτελών","79.71","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_72","ΠωλήσειςλοιπώναποθεμάτωνκαιΑχρήστουυλικού","79.72","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_73","Πωλήσειςυπηρεσιών","79.73","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_74","ΕπιχορηγήσειςκαιΔιάφοραέσοδαπωλήσεων","79.74","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_75","Έσοδαπαρεπομένωνασχολιών","79.75","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_76","Έσοδακεφαλαίων","79.76","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_78","ΙδιοπαραγωγήκαιΧρησιμοποιούμενεςΠροβλέψειςΕκμετάλλευσης","79.78","account.data_account_type_revenue","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_79","ΣυνάλλαγμαΚέρδος","79.79","account.data_account_type_other_income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_00","ΛογαριασμόςΓενικήςΕκμετάλλευσης","80.00","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_01","ΜικτάΑποτελέσματα(κέρδηήζημιές)Εκμετάλλευσης","80.01","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_00","Έξοδαδιοικητικήςλειτουργίας","80.02.00","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_01","Έξοδαλειτουργίαςερευνών-ανάπτυξης","80.02.01","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_02","Έξοδαλειτουργίαςδιάθεσης","80.02.02","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_03","Κόστοςαδράνειας","80.02.03","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_04","Προβλέψειςαποτίμησηςσυμμετοχώνκαιχρεογράφων","80.02.04","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_05","Έξοδακαιζημιέςσυμμετοχώνκαιχρεογράφων","80.02.05","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_06","Χρεωστικοίτόκοικαισυναφήέξοδα","80.02.06","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_03_00","Άλλαέσοδαεκμετάλλευσης","80.03.00","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_03_01","Έσοδασυμμετοχών","80.03.01","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_03_02","Έσοδαχρεογράφων","80.03.02","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_03_03","Κέρδηπώλησηςσυμμετοχώνκαιχρεογράφων","80.03.03","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_03_04","Πιστωτικοίτόκοικαισυναφήέσοδα","80.03.04","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_00","Φορολογικάπρόστιμακαιπροσαυξήσεις","81.00.00","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_01","Προσαυξήσειςεισφορώνασφαλιστικώνταμείων","81.00.01","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_02","Καταπτώσειςεγγυήσεων-ποινικώνρητρών","81.00.02","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_03","Κλοπές-Υπεξαιρέσεις","81.00.03","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_04","Συναλλαγματικέςδιαφορές","81.00.04","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_05","Αξίασημαντικώνδωρεών","81.00.05","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_99","Λοιπάέκτακτακαιανόργαναέξοδα","81.00.99","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_01_02","Καταπτώσειςεγγυήσεων-ποινικώνρητρών","81.01.02","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_01_04","Συναλλαγματικέςδιαφορές","81.01.04","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_01_05","Αναλογούσεςστηχρήσηεπιχορηγήσειςπαγίωνεπενδύσεων","81.01.05","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_01_99","Λοιπάέκτακτακαιανόργαναέσοδα","81.01.99","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_00","Ζημιέςαπόεκποίησηακινήτων","81.02.00","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_01","Ζημιέςαπόεκποίησητεχνικώνέργων","81.02.01","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_02","Ζημιέςαπόεκποίησημηχανημάτων-τεχνικώνεγκαταστάσεων–λοιπούμηχανολ.εξοπλισμού","81.02.02","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_03","Ζημιέςαπόεκποίησημεταφορικώνμέσων","81.02.03","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_04","Ζημιέςαπόεκποίησηεπίπλωνκαιλοιπούεξοπλισμού","81.02.04","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_05","Ζημιέςαπόμεταβίβασηδικαιωμάτωνκαιλοιπώνασώματωνακινητοποιήσεων","81.02.05","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_06","Ζημιέςαπόανεπίδεκτεςείσπραξηςαπαιτήσεις","81.02.06","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_07","Ζημιέςαπόκαταστροφήανασφάλιστωναποθεμάτων","81.02.07","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_08","Ζημιέςαπόαπώλειαήκλοπήανασφάλιστωναποθεμάτων","81.02.08","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_10","Ζημιέςαπόκαταστροφήακατάλληλωναποθεμάτων","81.02.10","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_99","Λοιπέςέκτακτεςζημιές","81.02.99","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_00","Κέρδηαπόεκποίησηακινήτων","81.03.00","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_01","Κέρδηαπόεκποίησητεχνικώνέργων","81.03.01","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_02","Κέρδηαπόεκποίησημηχανημάτων-τεχνικώνεγκατ/σεων–λοιπούμηχανολ.εξοπλισμού","81.03.02","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_03","Κέρδηαπόεκποίησημεταφορικώνμέσων","81.03.03","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_04","Κέρδηαπόεκποίησηεπίπλωνκαιλοιπούεξοπλισμού","81.03.04","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_05","Κέρδηαπόμεταβίβασηδικαιωμάτωνκαιλοιπώνασώματωνακινητοποιήσεων","81.03.05","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_07","Κέρδηαπόλαχνούςομολογιακώνδανείων","81.03.07","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_99","Λοιπάέκτακτακέρδη","81.03.99","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_00","Φορολογικάπρόστιμακαιπροσαυξήσεις","82.00.00","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_01","Προσαυξήσειςεισφορώνασφαλιστικώνταμείων","82.00.01","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_02","Καταπτώσειςεγγυήσεων-ποινικώνρητρών","82.00.02","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_03","Κλοπές-Υπεξαιρέσεις","82.00.03","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_04","Φόροιτέληπροηγούμενωνχρήσεων(πληνφόρουεισοδήματος)","82.00.04","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_05","ΟριστικοποιημένοιεπίδικοιφόροιΔημοσίου(πληνφόρουεισοδηματος)","82.00.05","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_06","Εισφορέςασφαλιστικώνταμείωνπροηγουμένωνχρήσεων","82.00.06","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_99","Λοιπάέξοδαπροηγουμένωνχρήσεων","82.00.99","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_00","Επιχορηγήσειςπωλήσεων","82.01.00","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_01","Επιστροφέςδασμώνκαιλοιπώνεπιβαρύνσεων","82.01.01","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_02","Επιστροφέςτόκωνλόγωεξαγωγών","82.01.02","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_03","Εισπράξειςαποσβεσμένωναπαιτήσεων","82.01.03","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_04","Επιστροφέςαχρεωστήτωςκαταβλημένωνφόρωνκαιτελών(πληνφόρουεισοδ.)","82.01.04","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_99","Λοιπάέσοδαπροηγουμένωνχρήσεων","82.01.99","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_83_10_18","ΠροβλέψειςγιακάλυψηζημιάςαπόσυμμετοχήσεκοινοπραξίαήΟΕήΕΕ","83.10.18","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_83_11","Προβλέψειςγιαεπισφαλείςαπαιτήσεις","83.11","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_83_12","Προβλέψειςγιαεξαιρετικούςκινδύνουςκαιέκτακταέξοδα","83.12","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_83_13","Προβλέψειςγιαέξοδαπροηγούμενωνχρήσεων","83.13","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_83_98","Λοιπέςέκτακτεςπροβλέψεις","83.98","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_00","Απόπροβλέψειςγιααποζημίωσηπροσωπικούλόγωεξόδουαπότηνυπηρεσία","84.00.00","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_01","Απόπροβλέψειςγιαυποτιμήσειςσυμμετοχώνκαιχρεογράφων","84.00.01","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_09","Απόλοιπέςπροβλέψειςεκμετάλλευσης","84.00.09","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_10","Απόπροβλέψειςγιααπαξιώσεωνκαιυποτιμήσειςπαγίωνστοιχείων","84.00.10","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_11","Απόπροβλέψειςγιαεπισφαλείςαπαιτήσεις","84.00.11","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_12","Απόπροβλέψειςγιαεξαίρετουςκινδύνουςκαιέκτακταέξοδα","84.00.12","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_13","Απόπροβλέψειςγιαέξοδαπροηγουμένωνχρήσεων","84.00.13","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_99","Απόλοιπέςέκτακτεςπροβλέψεις","84.00.99","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_01_12","Απόπροβλέψειςγιαεξαίρετουςκινδύνουςκαιέκτακταέξοδα","84.01.12","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_01_13","Απόπροβλέψειςγιαέξοδαπροηγουμένωνχρήσεων","84.01.13","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_01_99","Απόλοιπέςέκτακτεςπροβλέψεις","84.01.99","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_91_00","Απόπροβλέψειςγιαεξαίρετουςκινδύνουςκαιέκτακταέξοδα","84.91.00","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_91_09","Απόλοιπέςπροβλέψειςεκμετάλλευσης","84.91.09","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_01","ΑποσβέσειςΟρυχείων","85.00.01","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_02","ΑποσβέσειςΜεταλλείων","85.00.02","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_03","ΑποσβέσειςΛατομείων","85.00.03","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_05","ΑποσβέσειςΦυτειών","85.00.05","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_06","ΑποσβέσειςΔασών","85.00.06","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_11","ΑποσβέσειςΟρυχείωνεκτόςεκμεττάλευσης","85.00.11","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_12","ΑποσβέσειςΜεταλλείωνεκτόςεκμεττάλευσης","85.00.12","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_13","ΑποσβέσειςΛατομείωνεκτόςεκμεττάλευσης","85.00.13","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_15","ΑποσβέσειςΦυτειώνεκτόςεκμεττάλευσης","85.00.15","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_16","ΑποσβέσειςΔασώνεκτόςεκμεττάλευσης","85.00.16","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_00","Αποσβέσειςκτιρίων-εγκαταστάσεωνκτιρίων","85.01.00","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_01","ΑποσβέσειςΤεχνικώνέργωνεξυπηρέτησηςμεταφορών","85.01.01","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_02","Αποσβέσειςλοιπώντεχνικώνέργων","85.01.02","l10n_gr.account_type_other","","l10n_gr.l10n_gr_chart_template","False","False"
